State,District,Level,Name,TRU,TRU1,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
01,017,DISTRICT,Ramban,Urban,15.08,2162,11811,6815,4996,1277,699,578,518,276,242,189,101,88,8871,5586,3285,2940,1229,1711,4355,3971,384,4066,3731,335,43,40,3,47,46,1,7,6,1,3969,3639,330,289,240,49,28,18,10,79,75,4,5,2,3,177,145,32,268,225,43,27,17,10,75,72,3,3,1,2,163,135,28,21,15,6,1,1,0,4,3,1,2,1,1,14,10,4,7456,2844,4612
01,018,DISTRICT,Kishtwar,Total,1644.00,45209,230696,120165,110531,39396,20479,18917,14307,7322,6985,38149,19889,18260,107506,68700,38806,123190,51465,71725,82974,56779,26195,44718,36110,8608,19210,14692,4518,3583,2669,914,398,249,149,21527,18500,3027,38256,20669,17587,20061,8593,11468,12713,8205,4508,788,217,571,4694,3654,1040,26827,15462,11365,14195,6639,7556,8316,5709,2607,561,170,391,3755,2944,811,11429,5207,6222,5866,1954,3912,4397,2496,1901,227,47,180,939,710,229,147722,63386,84336
01,018,DISTRICT,Kishtwar,Rural,1643.37,42499,215831,111986,103845,37769,19608,18161,14020,7163,6857,38069,19840,18229,96112,61934,34178,119719,50052,69667,78096,52640,25456,40259,32312,7947,19176,14664,4512,3566,2653,913,393,246,147,17124,14749,2375,37837,20328,17509,20031,8571,11460,12682,8179,4503,770,206,564,4354,3372,982,26435,15146,11289,14165,6617,7548,8294,5692,2602,544,159,385,3432,2678,754,11402,5182,6220,5866,1954,3912,4388,2487,1901,226,47,179,922,694,228,137735,59346,78389
01,018,DISTRICT,Kishtwar,Urban,0.63,2710,14865,8179,6686,1627,871,756,287,159,128,80,49,31,11394,6766,4628,3471,1413,2058,4878,4139,739,4459,3798,661,34,28,6,17,16,1,5,3,2,4403,3751,652,419,341,78,30,22,8,31,26,5,18,11,7,340,282,58,392,316,76,30,22,8,22,17,5,17,11,6,323,266,57,27,25,2,0,0,0,9,9,0,1,0,1,17,16,1,9987,4040,5947
01,019,DISTRICT,Udhampur,Total,2637.00,99240,554985,296784,258201,84332,44703,39629,138569,72093,66476,56309,29142,27167,322354,197543,124811,232631,99241,133390,243672,163845,79827,152442,127825,24617,57687,46466,11221,3858,2926,932,1210,920,290,89687,77513,12174,91230,36020,55210,55333,18529,36804,7538,3243,4295,1431,416,1015,26928,13832,13096,73873,29809,44064,44795,14921,29874,5427,2516,2911,1022,311,711,22629,12061,10568,17357,6211,11146,10538,3608,6930,2111,727,1384,409,105,304,4299,1771,2528,311313,132939,178374
01,019,DISTRICT,Udhampur,Rural,2593.28,78887,446777,232974,213803,73293,38666,34627,122742,63846,58896,53636,27736,25900,236882,144066,92816,209895,88908,120987,197301,123738,73563,110424,90442,19982,57086,46025,11061,3521,2603,918,815,654,161,49002,41160,7842,86877,33296,53581,54814,18318,36496,7419,3155,4264,1366,395,971,23278,11428,11850,70170,27451,42719,44461,14778,29683,5326,2442,2884,965,292,673,19418,9939,9479,16707,5845,10862,10353,3540,6813,2093,713,1380,401,103,298,3860,1489,2371,249476,109236,140240
01,019,DISTRICT,Udhampur,Urban,43.72,20353,108208,63810,44398,11039,6037,5002,15827,8247,7580,2673,1406,1267,85472,53477,31995,22736,10333,12403,46371,40107,6264,42018,37383,4635,601,441,160,337,323,14,395,266,129,40685,36353,4332,4353,2724,1629,519,211,308,119,88,31,65,21,44,3650,2404,1246,3703,2358,1345,334,143,191,101,74,27,57,19,38,3211,2122,1089,650,366,284,185,68,117,18,14,4,8,2,6,439,282,157,61837,23703,38134
01,020,DISTRICT,Reasi,Total,1719.00,56689,314667,166461,148206,55799,29079,26720,37757,19657,18100,88365,46330,42035,150542,93937,56605,164125,72524,91601,144767,88755,56012,88462,74819,13643,48754,42693,6061,1293,981,312,282,205,77,38133,30940,7193,56305,13936,42369,47393,10707,36686,2716,801,1915,252,38,214,5944,2390,3554,44956,10144,34812,37576,7457,30119,2087,676,1411,205,33,172,5088,1978,3110,11349,3792,7557,9817,3250,6567,629,125,504,47,5,42,856,412,444,169900,77706,92194
01,020,DISTRICT,Reasi,Rural,1679.99,51659,287671,151481,136190,52507,27341,25166,33232,17292,15940,86608,45441,41167,131328,82502,48826,156343,68979,87364,133869,80184,53685,79390,67032,12358,47926,42222,5704,1178,929,249,264,191,73,30022,23690,6332,54479,13152,41327,46683,10549,36134,2302,726,1576,239,34,205,5255,1843,3412,43730,9519,34211,37102,7343,29759,1911,626,1285,194,30,164,4523,1520,3003,10749,3633,7116,9581,3206,6375,391,100,291,45,4,41,732,323,409,153802,71297,82505
01,020,DISTRICT,Reasi,Urban,39.01,5030,26996,14980,12016,3292,1738,1554,4525,2365,2160,1757,889,868,19214,11435,7779,7782,3545,4237,10898,8571,2327,9072,7787,1285,828,471,357,115,52,63,18,14,4,8111,7250,861,1826,784,1042,710,158,552,414,75,339,13,4,9,689,547,142,1226,625,601,474,114,360,176,50,126,11,3,8,565,458,107,600,159,441,236,44,192,238,25,213,2,1,1,124,89,35,16098,6409,9689
01,021,DISTRICT,Jammu,Total,2342.00,314199,1529958,813821,716137,167363,93242,74121,377991,197610,180381,69193,36323,32870,1137135,641916,495219,392823,171905,220918,508622,417456,91166,410344,351974,58370,47745,41930,5815,16414,14629,1785,6597,4781,1816,339588,290634,48954,98278,65482,32796,20868,12160,8708,20459,15148,5311,3992,1622,2370,52959,36552,16407,80580,53894,26686,16364,10008,6356,15178,11531,3647,3268,1365,1903,45770,30990,14780,17698,11588,6110,4504,2152,2352,5281,3617,1664,724,257,467,7189,5562,1627,1021336,396365,624971
01,021,DISTRICT,Jammu,Rural,2089.87,159291,764945,401603,363342,94101,53058,41043,268098,140062,128036,47138,24647,22491,524881,298200,226681,240064,103403,136661,236708,195516,41192,170857,150228,20629,44544,39111,5433,14538,12982,1556,3973,2732,1241,107802,95403,12399,65851,45288,20563,19755,11547,8208,18280,13361,4919,2102,892,1210,25714,19488,6226,51607,36102,15505,15318,9445,5873,13281,9960,3321,1584,694,890,21424,16003,5421,14244,9186,5058,4437,2102,2335,4999,3401,1598,518,198,320,4290,3485,805,528237,206087,322150
01,021,DISTRICT,Jammu,Urban,252.13,154908,765013,412218,352795,73262,40184,33078,109893,57548,52345,22055,11676,10379,612254,343716,268538,152759,68502,84257,271914,221940,49974,239487,201746,37741,3201,2819,382,1876,1647,229,2624,2049,575,231786,195231,36555,32427,20194,12233,1113,613,500,2179,1787,392,1890,730,1160,27245,17064,10181,28973,17792,11181,1046,563,483,1897,1571,326,1684,671,1013,24346,14987,9359,3454,2402,1052,67,50,17,282,216,66,206,59,147,2899,2077,822,493099,190278,302821
01,022,DISTRICT,Samba,Total,904.00,65385,318898,169124,149774,38669,21737,16932,91835,47920,43915,17573,9188,8385,228139,130312,97827,90759,38812,51947,92526,81952,10574,74129,67523,6606,12960,11788,1172,2414,2243,171,1079,968,111,57676,52524,5152,18397,14429,3968,3934,2938,996,3691,2816,875,441,345,96,10331,8330,2001,14286,11420,2866,3084,2419,665,2713,2100,613,350,276,74,8139,6625,1514,4111,3009,1102,850,519,331,978,716,262,91,69,22,2192,1705,487,226372,87172,139200
01,022,DISTRICT,Samba,Rural,865.24,54718,265283,139365,125918,32890,18497,14393,78034,40635,37399,16636,8676,7960,185746,105450,80296,79537,33915,45622,74909,66123,8786,57788,52677,5111,12430,11278,1152,2249,2094,155,951,871,80,42158,38434,3724,17121,13446,3675,3904,2922,982,3635,2773,862,404,328,76,9178,7423,1755,13215,10599,2616,3056,2405,651,2669,2066,603,320,264,56,7170,5864,1306,3906,2847,1059,848,517,331,966,707,259,84,64,20,2008,1559,449,190374,73242,117132
01,022,DISTRICT,Samba,Urban,38.76,10667,53615,29759,23856,5779,3240,2539,13801,7285,6516,937,512,425,42393,24862,17531,11222,4897,6325,17617,15829,1788,16341,14846,1495,530,510,20,165,149,16,128,97,31,15518,14090,1428,1276,983,293,30,16,14,56,43,13,37,17,20,1153,907,246,1071,821,250,28,14,14,44,34,10,30,12,18,969,761,208,205,162,43,2,2,0,12,9,3,7,5,2,184,146,38,35998,13930,22068
02,023,DISTRICT,Chamba,Total,6522.00,102460,519080,261320,257760,70359,36024,34335,111690,56154,55536,135500,67900,67600,323842,186064,137778,195238,75256,119982,294035,158791,135244,119632,87311,32321,51959,32797,19162,2650,1648,1002,1920,1191,729,63103,51675,11428,174403,71480,102923,144706,53707,90999,6543,3590,2953,2601,1070,1531,20553,13113,7440,113500,46965,66535,92249,33713,58536,4925,2735,2190,1806,754,1052,14520,9763,4757,60903,24515,36388,52457,19994,32463,1618,855,763,795,316,479,6033,3350,2683,225045,102529,122516
02,023,DISTRICT,Chamba,Rural,6501.26,94596,482972,241963,241009,67015,34286,32729,105635,53144,52491,132907,66589,66318,293683,169271,124412,189289,72692,116597,280855,148335,132520,107944,77858,30086,51915,32763,19152,2629,1632,997,1835,1118,717,51565,42345,9220,172911,70477,102434,144438,53616,90822,6433,3502,2931,2562,1043,1519,19478,12316,7162,112317,46127,66190,92087,33649,58438,4840,2660,2180,1774,730,1044,13616,9088,4528,60594,24350,36244,52351,19967,32384,1593,842,751,788,313,475,5862,3228,2634,202117,93628,108489
02,023,DISTRICT,Chamba,Urban,20.74,7864,36108,19357,16751,3344,1738,1606,6055,3010,3045,2593,1311,1282,30159,16793,13366,5949,2564,3385,13180,10456,2724,11688,9453,2235,44,34,10,21,16,5,85,73,12,11538,9330,2208,1492,1003,489,268,91,177,110,88,22,39,27,12,1075,797,278,1183,838,345,162,64,98,85,75,10,32,24,8,904,675,229,309,165,144,106,27,79,25,13,12,7,3,4,171,122,49,22928,8901,14027
02,024,DISTRICT,Kangra,Total,5739.00,338887,1510075,750591,759484,164607,87741,76866,319385,159697,159688,84564,41745,42819,1152640,606443,546197,357435,144148,213287,675170,403756,271414,313915,245711,68204,69424,43628,25796,11122,8403,2719,7658,6137,1521,225711,187543,38168,361255,158045,203210,233583,77515,156068,43727,24543,19184,8004,4298,3706,75941,51689,24252,238777,112044,126733,145055,48750,96305,32999,19470,13529,5775,3445,2330,54948,40379,14569,122478,46001,76477,88528,28765,59763,10728,5073,5655,2229,853,1376,20993,11310,9683,834905,346835,488070
02,024,DISTRICT,Kangra,Rural,5691.34,318379,1423794,705365,718429,156586,83419,73167,304802,152186,152616,80234,39498,40736,1082442,568564,513878,341352,136801,204551,645181,380728,264453,288085,225643,62442,69011,43279,25732,10817,8258,2559,7126,5710,1416,201131,168396,32735,357096,155085,202011,233121,77312,155809,43257,24191,19066,7791,4167,3624,72927,49415,23512,235351,109574,125777,144793,48624,96169,32621,19195,13426,5578,3324,2254,52359,38431,13928,121745,45511,76234,88328,28688,59640,10636,4996,5640,2213,843,1370,20568,10984,9584,778613,324637,453976
02,024,DISTRICT,Kangra,Urban,47.66,20508,86281,45226,41055,8021,4322,3699,14583,7511,7072,4330,2247,2083,70198,37879,32319,16083,7347,8736,29989,23028,6961,25830,20068,5762,413,349,64,305,145,160,532,427,105,24580,19147,5433,4159,2960,1199,462,203,259,470,352,118,213,131,82,3014,2274,740,3426,2470,956,262,126,136,378,275,103,197,121,76,2589,1948,641,733,490,243,200,77,123,92,77,15,16,10,6,425,326,99,56292,22198,34094
02,025,DISTRICT,Lahul & Spiti,Total,13841.00,6674,31564,16588,14976,3125,1537,1588,2235,1154,1081,25707,12748,12959,21845,12897,8948,9719,3691,6028,19295,10763,8532,15190,8732,6458,8877,4018,4859,263,167,96,155,93,62,5895,4454,1441,4105,2031,2074,2350,873,1477,309,172,137,12,6,6,1434,980,454,2744,1358,1386,1517,529,988,242,140,102,9,5,4,976,684,292,1361,673,688,833,344,489,67,32,35,3,1,2,458,296,162,12269,5825,6444
02,025,DISTRICT,Lahul & Spiti,Rural,13841.00,6674,31564,16588,14976,3125,1537,1588,2235,1154,1081,25707,12748,12959,21845,12897,8948,9719,3691,6028,19295,10763,8532,15190,8732,6458,8877,4018,4859,263,167,96,155,93,62,5895,4454,1441,4105,2031,2074,2350,873,1477,309,172,137,12,6,6,1434,980,454,2744,1358,1386,1517,529,988,242,140,102,9,5,4,976,684,292,1361,673,688,833,344,489,67,32,35,3,1,2,458,296,162,12269,5825,6444
02,025,DISTRICT,Lahul & Spiti,Urban,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,026,DISTRICT,Kullu,Total,5503.00,94807,437903,225452,212451,50431,25707,24724,122659,62686,59973,16822,8493,8329,307672,174550,133122,130231,50902,79329,269084,148829,120255,193876,119053,74823,132503,72997,59506,7172,4198,2974,1812,1202,610,52389,40656,11733,75208,29776,45432,64638,24844,39794,5200,2059,3141,895,383,512,4475,2490,1985,43763,15635,28128,36053,12030,24023,3681,1429,2252,472,184,288,3557,1992,1565,31445,14141,17304,28585,12814,15771,1519,630,889,423,199,224,918,498,420,168819,76623,92196
02,026,DISTRICT,Kullu,Rural,5485.87,84358,396512,203269,193243,46400,23575,22825,115514,58981,56533,12463,6320,6143,274741,156267,118474,121771,47002,74769,252150,136089,116061,178451,107083,71368,131687,72371,59316,6881,4002,2879,1474,944,530,38409,29766,8643,73699,29006,44693,64282,24693,39589,4904,1963,2941,806,353,453,3707,1997,1710,42534,14996,27538,35825,11931,23894,3446,1363,2083,394,156,238,2869,1546,1323,31165,14010,17155,28457,12762,15695,1458,600,858,412,197,215,838,451,387,144362,67180,77182
02,026,DISTRICT,Kullu,Urban,17.13,10449,41391,22183,19208,4031,2132,1899,7145,3705,3440,4359,2173,2186,32931,18283,14648,8460,3900,4560,16934,12740,4194,15425,11970,3455,816,626,190,291,196,95,338,258,80,13980,10890,3090,1509,770,739,356,151,205,296,96,200,89,30,59,768,493,275,1229,639,590,228,99,129,235,66,169,78,28,50,688,446,242,280,131,149,128,52,76,61,30,31,11,2,9,80,47,33,24457,9443,15014
02,027,DISTRICT,Mandi,Total,3950.00,219145,999777,498065,501712,112074,58486,53588,293739,147250,146489,12787,6345,6442,723747,393669,330078,276030,104396,171634,572671,297464,275207,284154,185609,98545,148342,77519,70823,4809,3012,1797,3926,3033,893,127077,102045,25032,288517,111855,176662,239602,84597,155005,11013,5084,5929,3208,1744,1464,34694,20430,14264,203181,77821,125360,167496,56483,111013,8093,3789,4304,2447,1427,1020,25145,16122,9023,85336,34034,51302,72106,28114,43992,2920,1295,1625,761,317,444,9549,4308,5241,427106,200601,226505
02,027,DISTRICT,Mandi,Rural,3922.26,203747,937140,466050,471090,106402,55468,50934,280580,140605,139975,12359,6114,6245,671588,366395,305193,265552,99655,165897,549714,280944,268770,263451,170165,93286,147981,77310,70671,4713,2940,1773,3567,2750,817,107190,87165,20025,286263,110779,175484,238809,84365,154444,10914,5032,5882,3147,1719,1428,33393,19663,13730,201190,76860,124330,166758,56265,110493,8010,3745,4265,2404,1408,996,24018,15442,8576,85073,33919,51154,72051,28100,43951,2904,1287,1617,743,311,432,9375,4221,5154,387426,185106,202320
02,027,DISTRICT,Mandi,Urban,27.74,15398,62637,32015,30622,5672,3018,2654,13159,6645,6514,428,231,197,52159,27274,24885,10478,4741,5737,22957,16520,6437,20703,15444,5259,361,209,152,96,72,24,359,283,76,19887,14880,5007,2254,1076,1178,793,232,561,99,52,47,61,25,36,1301,767,534,1991,961,1030,738,218,520,83,44,39,43,19,24,1127,680,447,263,115,148,55,14,41,16,8,8,18,6,12,174,87,87,39680,15495,24185
02,028,DISTRICT,Hamirpur,Total,1118.00,105519,454768,217070,237698,48548,25722,22826,109256,53727,55529,3044,1531,1513,358091,180555,177536,96677,36515,60162,241931,118724,123207,126153,75390,50763,53974,17432,36542,3475,1630,1845,1775,1341,434,66929,54987,11942,115778,43334,72444,93129,29618,63511,5349,2371,2978,1572,785,787,15728,10560,5168,78724,29639,49085,61242,18573,42669,3926,1784,2142,1345,653,692,12211,8629,3582,37054,13695,23359,31887,11045,20842,1423,587,836,227,132,95,3517,1931,1586,212837,98346,114491
02,028,DISTRICT,Hamirpur,Rural,1106.39,98115,423338,200748,222590,45625,24189,21436,103541,50806,52735,2801,1396,1405,331719,166483,165236,91619,34265,57354,230983,110846,120137,117528,68618,48910,53814,17314,36500,3429,1593,1836,1669,1251,418,58616,48460,10156,113455,42228,71227,92301,29463,62838,5165,2239,2926,1360,761,599,14629,9765,4864,76623,28635,47988,60522,18433,42089,3771,1675,2096,1136,630,506,11194,7897,3297,36832,13593,23239,31779,11030,20749,1394,564,830,224,131,93,3435,1868,1567,192355,89902,102453
02,028,DISTRICT,Hamirpur,Urban,11.61,7404,31430,16322,15108,2923,1533,1390,5715,2921,2794,243,135,108,26372,14072,12300,5058,2250,2808,10948,7878,3070,8625,6772,1853,160,118,42,46,37,9,106,90,16,8313,6527,1786,2323,1106,1217,828,155,673,184,132,52,212,24,188,1099,795,304,2101,1004,1097,720,140,580,155,109,46,209,23,186,1017,732,285,222,102,120,108,15,93,29,23,6,3,1,2,82,63,19,20482,8444,12038
02,029,DISTRICT,Una,Total,1540.00,110332,521173,263692,257481,59231,31591,27640,115491,58601,56890,8601,4445,4156,399715,213281,186434,121458,50411,71047,215346,141612,73734,134482,105932,28550,35685,24045,11640,7052,5793,1259,2234,1814,420,89511,74280,15231,80864,35680,45184,49115,15106,34009,12552,7866,4686,1193,636,557,18004,12072,5932,58399,27333,31066,32715,10370,22345,9668,6251,3417,1008,561,447,15008,10151,4857,22465,8347,14118,16400,4736,11664,2884,1615,1269,185,75,110,2996,1921,1075,305827,122080,183747
02,029,DISTRICT,Una,Rural,1519.51,100502,476260,240254,236006,54404,29061,25343,108046,54768,53278,8452,4366,4086,364981,194476,170505,111279,45778,65501,199505,129175,70330,120533,94824,25709,34808,23473,11335,6559,5391,1168,1984,1586,398,77182,64374,12808,78972,34351,44621,48758,14975,33783,12123,7534,4589,1127,601,526,16964,11241,5723,56965,26315,30650,32453,10283,22170,9335,5988,3347,952,527,425,14225,9517,4708,22007,8036,13971,16305,4692,11613,2788,1546,1242,175,74,101,2739,1724,1015,276755,111079,165676
02,029,DISTRICT,Una,Urban,20.49,9830,44913,23438,21475,4827,2530,2297,7445,3833,3612,149,79,70,34734,18805,15929,10179,4633,5546,15841,12437,3404,13949,11108,2841,877,572,305,493,402,91,250,228,22,12329,9906,2423,1892,1329,563,357,131,226,429,332,97,66,35,31,1040,831,209,1434,1018,416,262,87,175,333,263,70,56,34,22,783,634,149,458,311,147,95,44,51,96,69,27,10,1,9,257,197,60,29072,11001,18071
02,030,DISTRICT,Bilaspur,Total,1167.00,80485,381956,192764,189192,41956,22084,19872,98989,50271,48718,10693,5485,5208,287620,155599,132021,94336,37165,57171,205871,111543,94328,103406,73400,30006,40563,19963,20600,1163,901,262,1492,1276,216,60188,51260,8928,102465,38143,64322,86606,27322,59284,2975,1918,1057,1069,525,544,11815,8378,3437,73574,27611,45963,60316,18393,41923,2403,1568,835,816,433,383,10039,7217,2822,28891,10532,18359,26290,8929,17361,572,350,222,253,92,161,1776,1161,615,176085,81221,94864
02,030,DISTRICT,Bilaspur,Rural,1149.47,74712,356827,179653,177174,39501,20752,18749,93678,47550,46128,10334,5290,5044,266816,144487,122329,90011,35166,54845,195691,104537,91154,95053,66989,28064,40111,19763,20348,1136,880,256,1367,1166,201,52439,45180,7259,100638,37548,63090,85322,27061,58261,2939,1896,1043,1037,517,520,11340,8074,3266,72229,27169,45060,59429,18241,41188,2373,1549,824,793,426,367,9634,6953,2681,28409,10379,18030,25893,8820,17073,566,347,219,244,91,153,1706,1121,585,161136,75116,86020
02,030,DISTRICT,Bilaspur,Urban,17.53,5773,25129,13111,12018,2455,1332,1123,5311,2721,2590,359,195,164,20804,11112,9692,4325,1999,2326,10180,7006,3174,8353,6411,1942,452,200,252,27,21,6,125,110,15,7749,6080,1669,1827,595,1232,1284,261,1023,36,22,14,32,8,24,475,304,171,1345,442,903,887,152,735,30,19,11,23,7,16,405,264,141,482,153,329,397,109,288,6,3,3,9,1,8,70,40,30,14949,6105,8844
02,031,DISTRICT,Solan,Total,1936.00,122425,580320,308754,271566,68137,35884,32253,164536,85482,79054,25645,13351,12294,428578,244372,184206,151742,64382,87360,298737,190001,108736,219235,158008,61227,80066,43243,36823,5764,3775,1989,3046,2503,543,130359,108487,21872,79502,31993,47509,61201,21670,39531,4519,2381,2138,1923,848,1075,11859,7094,4765,58024,23420,34604,42948,14624,28324,3752,1972,1780,1110,718,392,10214,6106,4108,21478,8573,12905,18253,7046,11207,767,409,358,813,130,683,1645,988,657,281583,118753,162830
02,031,DISTRICT,Solan,Rural,1902.63,96510,478173,249736,228437,57250,30029,27221,148800,76902,71898,24075,12469,11606,346074,195211,150863,132099,54525,77574,253163,152576,100587,176105,122079,54026,79349,42682,36667,5594,3628,1966,2141,1738,403,89021,74031,14990,77058,30497,46561,61076,21622,39454,4349,2252,2097,1832,789,1043,9801,5834,3967,55972,22216,33756,42847,14585,28262,3602,1855,1747,1028,662,366,8495,5114,3381,21086,8281,12805,18229,7037,11192,747,397,350,804,127,677,1306,720,586,225010,97160,127850
02,031,DISTRICT,Solan,Urban,33.37,25915,102147,59018,43129,10887,5855,5032,15736,8580,7156,1570,882,688,82504,49161,33343,19643,9857,9786,45574,37425,8149,43130,35929,7201,717,561,156,170,147,23,905,765,140,41338,34456,6882,2444,1496,948,125,48,77,170,129,41,91,59,32,2058,1260,798,2052,1204,848,101,39,62,150,117,33,82,56,26,1719,992,727,392,292,100,24,9,15,20,12,8,9,3,6,339,268,71,56573,21593,34980
02,032,DISTRICT,Sirmaur,Total,2825.00,98208,529855,276289,253566,69620,36107,33513,160745,83017,77728,11262,5912,5350,362645,205617,157028,167210,70672,96538,280083,169399,110684,193906,134952,58954,115992,71583,44409,5953,4225,1728,2677,2179,498,69284,56965,12319,86177,34447,51730,66966,22715,44251,4777,2532,2245,2636,1053,1583,11798,8147,3651,58009,21361,36648,42822,11906,30916,3709,2033,1676,1914,766,1148,9564,6656,2908,28168,13086,15082,24144,10809,13335,1068,499,569,722,287,435,2234,1491,743,249772,106890,142882
