State,District,Level,Name,TRU,TRU1,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
03,049,DISTRICT,Amritsar,Total,2683.00,488898,2490656,1318408,1172248,281795,154351,127444,770864,405977,364887,0,0,0,1684770,932981,751789,805886,385427,420459,917856,735195,182661,787254,662368,124886,115642,105884,9758,91248,76076,15172,32961,22578,10383,547403,457830,89573,130602,72827,57775,8975,4878,4097,30351,15350,15001,8681,3046,5635,82595,49553,33042,111848,62641,49207,7788,4298,3490,24479,12693,11786,6853,2397,4456,72728,43253,29475,18754,10186,8568,1187,580,607,5872,2657,3215,1828,649,1179,9867,6300,3567,1572800,583213,989587
03,050,DISTRICT,Tarn Taran,Total,2414.00,203421,1119627,589369,530258,137223,75382,61841,377468,198715,178753,0,0,0,666162,376427,289735,453465,212942,240523,380702,313639,67063,316310,272951,43359,109788,102768,7020,61212,54317,6895,16087,9876,6211,129223,105990,23233,64392,40688,23704,6065,4039,2026,20004,14700,5304,5241,1846,3395,33082,20103,12979,52922,33375,19547,4944,3450,1494,15704,11750,3954,4147,1416,2731,28127,16759,11368,11470,7313,4157,1121,589,532,4300,2950,1350,1094,430,664,4955,3344,1611,738925,275730,463195
03,051,DISTRICT,Rupnagar,Total,1356.00,135635,684627,357485,327142,72926,39152,33774,180905,94334,86571,0,0,0,502731,278534,224197,181896,78951,102945,233676,186910,46766,194209,161858,32351,40792,35889,4903,14965,13003,1962,8927,5749,3178,129525,107217,22308,39467,25052,14415,4848,2552,2296,6555,4718,1837,3394,1303,2091,24670,16479,8191,32043,20026,12017,3534,2002,1532,5203,3682,1521,2797,975,1822,20509,13367,7142,7424,5026,2398,1314,550,764,1352,1036,316,597,328,269,4161,3112,1049,450951,170575,280376
03,052,DISTRICT,Sahibzada Ajit Singh Nagar,Total,1094.00,205411,994628,529253,465375,115644,62808,52836,216231,114383,101848,0,0,0,736575,409944,326631,258053,119309,138744,355995,283367,72628,316236,258369,57867,38421,35211,3210,17277,14872,2405,11187,7229,3958,249351,201057,48294,39759,24998,14761,2446,1607,839,4514,3370,1144,2314,1017,1297,30485,19004,11481,33200,20571,12629,2105,1371,734,3554,2714,840,1834,776,1058,25707,15710,9997,6559,4427,2132,341,236,105,960,656,304,480,241,239,4778,3294,1484,638633,245886,392747
03,053,DISTRICT,Sangrur,Total,3625.00,318870,1655169,878029,777140,181334,98547,82787,461609,244231,217378,0,0,0,1002077,570413,431664,653092,307616,345476,568758,485129,83629,499792,443632,56160,150338,144137,6201,72139,66437,5702,15130,11618,3512,262185,221440,40745,68966,41497,27469,6853,3779,3074,19660,11728,7932,3448,1622,1826,39005,24368,14637,56306,34245,22061,5822,3176,2646,15320,9434,5886,2655,1267,1388,32509,20368,12141,12660,7252,5408,1031,603,428,4340,2294,2046,793,355,438,6496,4000,2496,1086411,392900,693511
03,054,DISTRICT,Barnala,Total,1482.00,115798,595527,317522,278005,64987,35266,29721,192001,101569,90432,0,0,0,359831,201999,157832,235696,115523,120173,209331,178163,31168,186434,164322,22112,58815,56565,2250,31710,28936,2774,4068,3140,928,91841,75681,16160,22897,13841,9056,1525,924,601,8750,5717,3033,1064,434,630,11558,6766,4792,17255,10713,6542,1087,750,337,6094,4246,1848,813,320,493,9261,5397,3864,5642,3128,2514,438,174,264,2656,1471,1185,251,114,137,2297,1369,928,386196,139359,246837
04,055,DISTRICT,Chandigarh,Total,114.00,241173,1055450,580663,474787,119434,63536,55898,199086,106356,92730,0,0,0,805438,465346,340092,250012,115317,134695,404136,328159,75977,385929,317190,68739,2169,1906,263,1396,1166,230,4219,3278,941,378145,310840,67305,18207,10969,7238,409,208,201,291,209,82,580,209,371,16927,10343,6584,15188,9057,6131,386,196,190,246,183,63,422,151,271,14134,8527,5607,3019,1912,1107,23,12,11,45,26,19,158,58,100,2793,1816,977,651314,252504,398810
05,056,DISTRICT,Uttarkashi,Total,8016.00,67602,330086,168597,161489,46307,24165,22142,80567,40833,39734,3512,1651,1861,215126,128237,86889,114960,40360,74600,157276,84265,73011,128367,71598,56769,96836,46589,50247,2389,1526,863,1960,1249,711,27182,22234,4948,28909,12667,16242,20428,8067,12361,1998,934,1064,1162,488,674,5321,3178,2143,22145,9746,12399,15297,5985,9312,1424,681,743,851,340,511,4573,2740,1833,6764,2921,3843,5131,2082,3049,574,253,321,311,148,163,748,438,310,172810,84332,88478
05,057,DISTRICT,Chamoli,Total,8030.00,88964,391605,193991,197614,52161,27609,24552,79317,39718,39599,12260,6021,6239,280556,155395,125161,111049,38596,72453,180940,93832,87108,115115,65566,49549,69612,28071,41541,1072,623,449,3115,2090,1025,41316,34782,6534,65825,28266,37559,51545,19493,32052,2773,1219,1554,2269,1068,1201,9238,6486,2752,49092,21586,27506,38640,14915,23725,1946,876,1070,1357,739,618,7149,5056,2093,16733,6680,10053,12905,4578,8327,827,343,484,912,329,583,2089,1430,659,210665,100159,110506
05,058,DISTRICT,Rudraprayag,Total,1984.00,53542,242285,114589,127696,32046,16823,15223,47679,23585,24094,386,217,169,170933,91803,79130,71352,22786,48566,113032,52339,60693,78950,37681,41269,56884,20068,36816,1519,696,823,1470,998,472,19077,15919,3158,34082,14658,19424,26271,9272,16999,1681,860,821,642,381,261,5488,4145,1343,26630,11423,15207,20344,7096,13248,1385,685,700,504,292,212,4397,3350,1047,7452,3235,4217,5927,2176,3751,296,175,121,138,89,49,1091,795,296,129253,62250,67003
05,059,DISTRICT,Tehri Garhwal,Total,3642.00,132714,618931,297986,320945,84657,44634,40023,102130,50371,51759,875,459,416,407994,227406,180588,210937,70580,140357,280442,140821,139621,165912,98619,67293,97523,42409,55114,3582,2007,1575,2229,1680,549,62578,52523,10055,114530,42202,72328,89598,27987,61611,4547,2029,2518,1792,758,1034,18593,11428,7165,81725,31139,50586,64150,20282,43868,2953,1384,1569,1414,601,813,13208,8872,4336,32805,11063,21742,25448,7705,17743,1594,645,949,378,157,221,5385,2556,2829,338489,157165,181324
05,060,DISTRICT,Dehradun,Total,3088.00,347001,1696694,892199,804495,201652,106746,94906,228901,120430,108471,111663,58264,53399,1259506,702216,557290,437188,189983,247205,582768,458834,123934,488161,399695,88466,60373,41169,19204,20424,16847,3577,17960,13994,3966,389404,327685,61719,94607,59139,35468,16803,6633,10170,17771,12378,5393,5032,2413,2619,55001,37715,17286,78099,49427,28672,12584,4977,7607,13720,9796,3924,3853,1948,1905,47942,32706,15236,16508,9712,6796,4219,1656,2563,4051,2582,1469,1179,465,714,7059,5009,2050,1113926,433365,680561
05,061,DISTRICT,Garhwal,Total,5329.00,161778,687271,326829,360442,83901,44055,39846,122361,59842,62519,2215,1174,1041,494889,262148,232741,192382,64681,127701,274152,147373,126779,164439,102045,62394,75253,29483,45770,4154,2596,1558,3425,2525,900,81607,67441,14166,109713,45328,64385,75354,24738,50616,9561,4713,4848,2210,986,1224,22588,14891,7697,76576,32554,44022,50571,16658,33913,7435,3715,3720,1695,764,931,16875,11417,5458,33137,12774,20363,24783,8080,16703,2126,998,1128,515,222,293,5713,3474,2239,413119,179456,233663
05,062,DISTRICT,Pithoragarh,Total,7090.00,114730,483439,239306,244133,63293,34853,28440,120378,60111,60267,19535,9558,9977,345550,189623,155927,137889,49683,88206,216490,113539,102951,145481,80385,65096,87189,33777,53412,2204,1218,986,3299,1789,1510,52789,43601,9188,71009,33154,37855,50143,19193,30950,3228,1865,1363,2756,1070,1686,14882,11026,3856,53341,24888,28453,37151,13793,23358,2375,1439,936,2088,871,1217,11727,8785,2942,17668,8266,9402,12992,5400,7592,853,426,427,668,199,469,3155,2241,914,266949,125767,141182
05,063,DISTRICT,Bageshwar,Total,2241.00,58046,259898,124326,135572,35560,18679,16881,72061,35623,36438,1982,971,1011,179483,97546,81937,80415,26780,53635,123638,58708,64930,78085,38834,39251,54056,20161,33895,2733,1509,1224,1648,1096,552,19648,16068,3580,45553,19874,25679,31069,10928,20141,6252,3233,3019,1343,593,750,6889,5120,1769,35581,15532,20049,24420,8425,15995,4917,2637,2280,1115,496,619,5129,3974,1155,9972,4342,5630,6649,2503,4146,1335,596,739,228,97,131,1760,1146,614,136260,65618,70642
05,064,DISTRICT,Almora,Total,3144.00,140577,622506,291081,331425,80082,41672,38410,150995,72695,78300,1281,633,648,436497,231604,204893,186009,59477,126532,298211,142460,155751,201078,102221,98857,132129,47028,85101,4025,2151,1874,2723,1878,845,62201,51164,11037,97133,40239,56894,75488,26229,49259,6249,2907,3342,1589,810,779,13807,10293,3514,68294,27393,40901,51533,16414,35119,4964,2414,2550,1182,592,590,10615,7973,2642,28839,12846,15993,23955,9815,14140,1285,493,792,407,218,189,3192,2320,872,324295,148621,175674
05,065,DISTRICT,Champawat,Total,1766.00,53953,259648,131125,128523,37028,19766,17262,47383,24188,23195,1339,777,562,177726,102015,75711,81922,29110,52812,99566,60427,39139,62698,43252,19446,31971,17841,14130,1980,1433,547,911,730,181,27836,23248,4588,36868,17175,19693,28022,11586,16436,2052,1042,1010,659,332,327,6135,4215,1920,27521,13081,14440,20508,8461,12047,1536,864,672,550,268,282,4927,3488,1439,9347,4094,5253,7514,3125,4389,516,178,338,109,64,45,1208,727,481,160082,70698,89384
05,066,DISTRICT,Nainital,Total,4251.00,191383,954605,493666,460939,124272,65337,58935,191206,98824,92382,7495,3801,3694,696500,385779,310721,258105,107887,150218,376181,256935,119246,296424,217381,79043,101221,57569,43652,19618,13318,6300,6873,4858,2015,168712,141636,27076,79757,39554,40203,36309,12639,23670,15124,8144,6980,2894,1137,1757,25430,17634,7796,58805,29518,29287,23435,7503,15932,11772,6330,5442,2102,794,1308,21496,14891,6605,20952,10036,10916,12874,5136,7738,3352,1814,1538,792,343,449,3934,2743,1191,578424,236731,341693
05,067,DISTRICT,Udham Singh Nagar,Total,2542.00,308581,1648902,858783,790119,229162,120687,108475,238264,124385,113879,123037,61758,61279,1037839,598525,439314,611063,260258,350805,591458,444578,146880,450762,373061,77701,94677,79644,15033,107603,84000,23603,16503,9780,6723,231979,199637,32342,140696,71517,69179,28009,10103,17906,57647,31253,26394,9893,2754,7139,45147,27407,17740,108769,58176,50593,20189,7048,13141,44102,25962,18140,7344,2053,5291,37134,23113,14021,31927,13341,18586,7820,3055,4765,13545,5291,8254,2549,701,1848,8013,4294,3719,1057444,414205,643239
05,068,DISTRICT,Hardwar,Total,2360.00,338104,1890422,1005295,885127,285693,152173,133520,411274,217981,193293,6323,3385,2938,1178354,691411,486943,712068,313884,398184,578121,497810,80311,495152,440422,54730,87950,81752,6198,75953,68451,7502,14924,11434,3490,316325,278785,37540,82969,57388,25581,5710,2983,2727,27162,19588,7574,5031,2400,2631,45066,32417,12649,70262,49010,21252,4537,2501,2036,22020,16244,5776,4249,1986,2263,39456,28279,11177,12707,8378,4329,1173,482,691,5142,3344,1798,782,414,368,5610,4138,1472,1312301,507485,804816
06,069,DISTRICT,Panchkula,Total,898.00,117107,561293,299679,261614,66302,35583,30719,101830,53868,47962,0,0,0,405318,229862,175456,155975,69817,86158,211479,164865,46614,182831,148695,34136,19598,16525,3073,8630,7163,1467,8181,6380,1801,146422,118627,27795,28648,16170,12478,7084,2760,4324,4197,2812,1385,1689,684,1005,15678,9914,5764,22785,13080,9705,4772,1789,2983,3508,2318,1190,1289,544,745,13216,8429,4787,5863,3090,2773,2312,971,1341,689,494,195,400,140,260,2462,1485,977,349814,134814,215000
06,070,DISTRICT,Ambala,Total,1574.00,224334,1128350,598703,529647,127689,70541,57148,296246,156874,139372,0,0,0,818025,461288,356737,310325,137415,172910,372139,320120,52019,319475,282066,37409,49924,47523,2401,41122,37261,3861,13479,11628,1851,214950,185654,29296,52664,38054,14610,2947,1891,1056,16171,12331,3840,2274,1315,959,31272,22517,8755,45044,32911,12133,2482,1617,865,13289,10385,2904,1820,1092,728,27453,19817,7636,7620,5143,2477,465,274,191,2882,1946,936,454,223,231,3819,2700,1119,756211,278583,477628
06,071,DISTRICT,Yamunanagar,Total,1768.00,235423,1214205,646718,567487,146789,80393,66396,306743,163200,143543,0,0,0,832457,474793,357664,381748,171925,209823,389233,342343,46890,339024,307044,31980,58856,56519,2337,54043,50314,3729,10392,8878,1514,215733,191333,24400,50209,35299,14910,2660,1805,855,19208,14343,4865,1895,962,933,26446,18189,8257,40696,29120,11576,2115,1470,645,15131,11751,3380,1458,759,699,21992,15140,6852,9513,6179,3334,545,335,210,4077,2592,1485,437,203,234,4454,3049,1405,824972,304375,520597
06,072,DISTRICT,Kurukshetra,Total,1530.00,188143,964655,510976,453679,116957,64320,52637,215128,113311,101817,0,0,0,646893,370828,276065,317762,140148,177614,336780,268556,68224,285904,244619,41285,64853,61557,3296,61286,49612,11674,5170,4019,1151,154595,129431,25164,50876,23937,26939,4055,1909,2146,24604,10276,14328,1556,588,968,20661,11164,9497,39184,19116,20068,2643,1210,1433,18731,8341,10390,1170,454,716,16640,9111,7529,11692,4821,6871,1412,699,713,5873,1935,3938,386,134,252,4021,2053,1968,627875,242420,385455
06,073,DISTRICT,Kaithal,Total,2317.00,204274,1074304,571003,503301,139393,76258,63135,247513,131486,116027,0,0,0,646529,385782,260747,427775,185221,242554,373899,292696,81203,290663,249905,40758,112486,99206,13280,49233,40607,8626,6935,5218,1717,122009,104874,17135,83236,42791,40445,15530,5138,10392,36418,18255,18163,2515,1164,1351,28773,18234,10539,64697,35689,29008,10602,3827,6775,28501,15619,12882,1798,874,924,23796,15369,8427,18539,7102,11437,4928,1311,3617,7917,2636,5281,717,290,427,4977,2865,2112,700405,278307,422098
06,074,DISTRICT,Karnal,Total,2520.00,292084,1505324,797712,707612,196610,107797,88813,339604,179681,159923,0,0,0,978013,564516,413497,527311,233196,294115,516062,411646,104416,411533,351730,59803,101588,92054,9534,82915,67812,15103,11953,9449,2504,215077,182415,32662,104529,59916,44613,10700,4449,6251,50808,27745,23063,3358,1707,1651,39663,26015,13648,85826,50436,35390,8162,3506,4656,41511,23757,17754,2535,1319,1216,33618,21854,11764,18703,9480,9223,2538,943,1595,9297,3988,5309,823,388,435,6045,4161,1884,989262,386066,603196
06,075,DISTRICT,Panipat,Total,1268.00,235640,1205437,646857,558580,169662,92380,77282,206213,109695,96518,0,0,0,786599,464136,322463,418838,182721,236117,412318,328667,83651,339016,286740,52276,61474,54150,7324,36191,29179,7012,12485,9889,2596,228866,193522,35344,73302,41927,31375,10646,3588,7058,26167,15227,10940,3339,1339,2000,33150,21773,11377,58836,34321,24515,8298,2807,5491,19349,11658,7691,2579,1092,1487,28610,18764,9846,14466,7606,6860,2348,781,1567,6818,3569,3249,760,247,513,4540,3009,1531,793119,318190,474929
06,076,DISTRICT,Sonipat,Total,2122.00,277726,1450001,781299,668702,188262,104693,83569,269935,144516,125419,0,0,0,998316,589881,408435,451685,191418,260267,523179,391085,132094,396763,326530,70233,110262,92673,17589,54040,41304,12736,12405,9321,3084,220056,183232,36824,126416,64555,61861,32082,10438,21644,47693,25615,22078,5779,2381,3398,40862,26121,14741,101389,52104,49285,24938,7859,17079,38759,21290,17469,4618,1846,2772,33074,21109,11965,25027,12451,12576,7144,2579,4565,8934,4325,4609,1161,535,626,7788,5012,2776,926822,390214,536608
06,077,DISTRICT,Jind,Total,2702.00,249736,1334152,713006,621146,168554,91710,76844,282351,150940,131411,0,0,0,832758,502049,330709,501394,210957,290437,523422,368277,155145,385851,313160,72691,172682,136372,36310,56642,43249,13393,6558,5257,1301,149969,128282,21687,137571,55117,82454,57705,14338,43367,45429,20016,25413,2556,1114,1442,31881,19649,12232,107751,43035,64716,42926,8937,33989,36225,16696,19529,1937,836,1101,26663,16566,10097,29820,12082,17738,14779,5401,9378,9204,3320,5884,619,278,341,5218,3083,2135,810730,344729,466001
06,078,DISTRICT,Fatehabad,Total,2538.00,180637,942011,495360,446651,121024,65279,55745,284357,149111,135246,0,0,0,557578,327471,230107,384433,167889,216544,369083,263498,105585,286258,231189,55069,108884,86577,22307,61057,48223,12834,4621,3587,1034,111696,92802,18894,82825,32309,50516,23366,5481,17885,36940,14871,22069,1937,646,1291,20582,11311,9271,63909,25929,37980,16569,3319,13250,28799,12569,16230,1439,507,932,17102,9534,7568,18916,6380,12536,6797,2162,4635,8141,2302,5839,498,139,359,3480,1777,1703,572928,231862,341066
06,079,DISTRICT,Sirsa,Total,4277.00,246571,1295189,682582,612607,157667,84684,72983,387381,202430,184951,0,0,0,782897,456968,325929,512292,225614,286678,502003,369462,132541,399169,330680,68489,137976,117605,20371,99117,79827,19290,9422,6961,2461,152654,126287,26367,102834,38782,64052,26321,5866,20455,47925,17988,29937,2530,961,1569,26058,13967,12091,81900,32154,49746,19095,4058,15037,39175,15552,23623,2022,809,1213,21608,11735,9873,20934,6628,14306,7226,1808,5418,8750,2436,6314,508,152,356,4450,2232,2218,793186,313120,480066
06,080,DISTRICT,Hisar,Total,3983.00,335608,1743931,931562,812369,215167,116229,98938,408785,217338,191447,0,0,0,1114311,670200,444111,629620,261362,368258,691621,488321,203300,531227,420510,110717,206179,153428,52751,86056,64063,21993,12753,10168,2585,226239,192851,33388,160394,67811,92583,54941,12357,42584,58157,25820,32337,3344,1619,1725,43952,28015,15937,126288,52521,73767,42037,8162,33875,46800,21496,25304,2783,1359,1424,34668,21504,13164,34106,15290,18816,12904,4195,8709,11357,4324,7033,561,260,301,9284,6511,2773,1052310,443241,609069
06,081,DISTRICT,Bhiwani,Total,4778.00,311380,1634445,866672,767773,212011,115756,96255,341162,181475,159687,0,0,0,1069871,643158,426713,564574,223514,341060,623006,430678,192328,445675,357937,87738,210502,163928,46574,52905,41126,11779,9331,7288,2043,172937,145595,27342,177331,72741,104590,78041,20522,57519,50883,25211,25672,5524,1867,3657,42883,25141,17742,140814,58236,82578,59604,14426,45178,40127,20705,19422,4454,1460,2994,36629,21645,14984,36517,14505,22012,18437,6096,12341,10756,4506,6250,1070,407,663,6254,3496,2758,1011439,435994,575445
06,082,DISTRICT,Rohtak,Total,1745.00,206988,1061204,568479,492725,129330,71041,58289,216889,115573,101316,0,0,0,747582,436025,311557,313622,132454,181168,345967,272646,73321,288949,238995,49954,80456,67251,13205,20616,16444,4172,6353,4495,1858,181524,150805,30719,57018,33651,23367,15276,5662,9614,15952,10161,5791,2168,1053,1115,23622,16775,6847,47959,28132,19827,12324,4421,7903,13354,8503,4851,1835,853,982,20446,14355,6091,9059,5519,3540,2952,1241,1711,2598,1658,940,333,200,133,3176,2420,756,715237,295833,419404
06,083,DISTRICT,Jhajjar,Total,1834.00,185334,958405,514667,443738,120051,67380,52671,170448,90856,79592,0,0,0,676091,399480,276611,282314,115187,167127,326534,250020,76514,246457,205882,40575,86313,71120,15193,19433,15691,3742,6520,5230,1290,134191,113841,20350,80077,44138,35939,26076,10171,15905,25412,15485,9927,2734,1386,1348,25855,17096,8759,64662,36999,27663,19139,7983,11156,20582,13013,7569,2294,1160,1134,22647,14843,7804,15415,7139,8276,6937,2188,4749,4830,2472,2358,440,226,214,3208,2253,955,631871,264647,367224
06,084,DISTRICT,Mahendragarh,Total,1899.00,171712,922088,486665,435423,111181,62638,48543,156314,82420,73894,0,0,0,630255,380440,249815,291833,106225,185608,338584,232935,105649,212402,176687,35715,86053,67997,18056,10773,8472,2301,5047,3963,1084,110529,96255,14274,126182,56248,69934,63093,20511,42582,27547,12871,14676,2592,1167,1425,32950,21699,11251,92409,43544,48865,44350,14867,29483,19954,10213,9741,1998,919,1079,26107,17545,8562,33773,12704,21069,18743,5644,13099,7593,2658,4935,594,248,346,6843,4154,2689,583504,253730,329774
06,085,DISTRICT,Rewari,Total,1594.00,178043,900332,474335,425997,113893,63743,50150,182606,95571,87035,0,0,0,636947,375453,261494,263385,98882,164503,337727,235326,102401,250219,200570,49649,73994,58168,15826,10452,8014,2438,6249,4376,1873,159524,130012,29512,87508,34756,52752,28704,8038,20666,17763,7582,10181,3533,1010,2523,37508,18126,19382,64581,26269,38312,18988,5138,13850,12177,5729,6448,2848,777,2071,30568,14625,15943,22927,8487,14440,9716,2900,6816,5586,1853,3733,685,233,452,6940,3501,3439,562605,239009,323596
06,086,DISTRICT,Gurgaon,Total,1258.00,326428,1514432,816690,697742,202602,110705,91897,197937,104332,93605,0,0,0,1111116,638666,472450,403316,178024,225292,544716,432456,112260,487441,400386,87055,44429,38219,6210,15725,12607,3118,16002,12774,3228,411285,336786,74499,57275,32070,25205,11617,3623,7994,11372,6506,4866,2226,990,1236,32060,20951,11109,46625,25861,20764,9717,2970,6747,9020,5309,3711,1784,827,957,26104,16755,9349,10650,6209,4441,1900,653,1247,2352,1197,1155,442,163,279,5956,4196,1760,969716,384234,585482
